os,cpu,gpu,ram,kernel,driver,cpuscheduler
ROSA Fresh Desktop 12.2,Intel Xeon CPU E5-2678 v3 @ 2.50GHz,Radeon RX 6600/6600 XT/6600M,32770052,5.19.0.xm2-1-xanmod-rosa2021.1-x86_64,4.6 Mesa 22.1.7,conservative
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
251.319,3979,29.1563,98,50,60,2553,875,1.57236,113,3.57477,33612851424
230.574,4337,29.1563,98,50,60,2553,875,1.57236,113,3.57477,33712908728
221.68,4511,29.1563,98,50,60,2553,875,1.57236,113,3.57477,33812966299
191.424,5224,29.1563,98,50,60,2553,875,1.57236,113,3.57477,33913019669
207.082,4829,26.8262,97,48,60,2532,875,1.57236,112,3.57477,34013073321
195.733,5109,26.8262,97,48,60,2532,875,1.57236,112,3.57477,34113127382
225.124,4442,26.8262,97,48,60,2532,875,1.57236,112,3.57477,34213181314
178.987,5587,26.8262,97,48,60,2532,875,1.57236,112,3.57477,34313234648
109.349,9145,26.8262,97,48,60,2532,875,1.57236,112,3.57477,34413291404
124.239,8049,23.6386,95,48,60,2489,874,1.57236,110,3.57477,34513345113
172.682,5791,23.6386,95,48,60,2489,874,1.57236,110,3.57477,34613401425
218.771,4571,23.6386,95,48,60,2489,874,1.57236,110,3.57477,34713458075
177.778,5625,23.6386,95,48,60,2489,874,1.57236,110,3.57477,34813513187
164.042,6096,23.6386,95,48,60,2489,874,1.57236,110,3.57477,34913570227
155.909,6414,23.115,92,49,60,2410,874,1.57236,101,3.57465,35013623748
181.818,5500,23.115,92,49,60,2410,874,1.57236,101,3.57465,35113676914
178.285,5609,23.115,92,49,60,2410,874,1.57236,101,3.57465,35213730356
195.848,5106,23.115,92,49,60,2410,874,1.57236,101,3.57465,35313786134
181.159,5520,23.115,92,49,60,2410,874,1.57236,101,3.57465,35413839370
174.978,5715,23.2877,98,49,60,2594,874,1.57236,113,3.57573,35513892879
175.039,5713,23.2877,98,49,60,2594,874,1.57236,113,3.57573,35613946007
176.772,5657,23.2877,98,49,60,2594,874,1.57236,113,3.57573,35713983761
218.675,4573,23.2877,98,49,60,2594,874,1.57236,113,3.57573,35814036864
181.686,5504,23.2877,98,49,60,2594,874,1.57236,113,3.57573,35914090433
191.132,5232,23.3458,98,49,60,2594,874,1.57236,113,3.57596,36014144854
232.18,4307,23.3458,98,49,60,2594,874,1.57236,113,3.57596,36114198569
196.309,5094,23.3458,98,49,60,2594,874,1.57236,113,3.57596,36214251693
197.161,5072,23.3458,98,49,60,2594,874,1.57236,113,3.57596,36314307918
225.887,4427,23.3458,98,49,60,2594,874,1.57236,113,3.57596,36414365033
215.889,4632,23.4414,99,49,60,2591,875,1.57236,114,3.57596,36514421126
233.645,4280,23.4414,99,49,60,2591,875,1.57236,114,3.57596,36614474759
212.902,4697,23.4414,99,49,60,2591,875,1.57236,114,3.57596,36714528468
225.989,4425,23.4414,99,49,60,2591,875,1.57236,114,3.57596,36814583851
207.082,4829,23.4414,99,49,60,2591,875,1.57236,114,3.57596,36914637503
207.598,4817,22.5124,97,50,60,2533,875,1.57236,112,3.57608,37014693341
234.247,4269,22.5124,97,50,60,2533,875,1.57236,112,3.57608,37114746494
164.582,6076,22.5124,97,50,60,2533,875,1.57236,112,3.57608,37214800042
204.165,4898,22.5124,97,50,60,2533,875,1.57236,112,3.57608,37314853426
201.694,4958,22.5124,97,50,60,2533,875,1.57236,112,3.57608,37414909763
206.143,4851,22.5124,97,50,60,2533,875,1.57236,112,3.57608,37514963265
204.75,4884,22.2222,98,50,60,2567,875,1.57236,114,3.57607,37615016634
230.627,4336,22.2222,98,50,60,2567,875,1.57236,114,3.57607,37715070502
203.211,4921,22.2222,98,50,60,2567,875,1.57236,114,3.57607,37815123948
200.924,4977,22.2222,98,50,60,2567,875,1.57236,114,3.57607,37915177500
213.038,4694,22.2222,98,50,60,2567,875,1.57236,114,3.57607,38015230874
221.976,4505,22.9323,97,50,60,2545,874,1.57236,112,3.57619,38115284595
212.947,4696,22.9323,97,50,60,2545,874,1.57236,112,3.57619,38215340835
208.812,4789,22.9323,97,50,60,2545,874,1.57236,112,3.57619,38315394435
204.207,4897,22.9323,97,50,60,2545,874,1.57236,112,3.57619,38415450126
187.723,5327,22.9323,97,50,60,2545,874,1.57236,112,3.57619,38515506613
193.424,5170,22.6533,97,50,60,2524,875,1.57236,112,3.57595,38615564243
189,5291,22.6533,97,50,60,2524,875,1.57236,112,3.57595,38715618061
187.371,5337,22.6533,97,50,60,2524,875,1.57236,112,3.57595,38815672111
187.652,5329,22.6533,97,50,60,2524,875,1.57236,112,3.57595,38915726832
190.621,5246,22.6533,97,50,60,2524,875,1.57236,112,3.57595,39015784801
190.331,5254,22.4439,98,50,60,2569,874,1.57236,114,3.57607,39115839167
190.006,5263,22.4439,98,50,60,2569,874,1.57236,114,3.57607,39215897682
189.502,5277,22.4439,98,50,60,2569,874,1.57236,114,3.57607,39315940369
188.395,5308,22.4439,98,50,60,2569,874,1.57236,114,3.57607,39415994915
183.016,5464,22.4439,98,50,60,2569,874,1.57236,114,3.57607,39516048643
185.701,5385,21.7391,98,50,60,2583,875,1.57236,114,3.57607,39616107641
190.949,5237,21.7391,98,50,60,2583,875,1.57236,114,3.57607,39716162082
189.609,5274,21.7391,98,50,60,2583,875,1.57236,114,3.57607,39816218143
213.402,4686,21.7391,98,50,60,2583,875,1.57236,114,3.57607,39916276492
185.219,5399,21.7391,98,50,60,2583,875,1.57236,114,3.57607,40016331643
186.185,5371,21.4555,98,49,60,2581,875,1.57236,114,3.57607,40116385793
187.161,5343,21.4555,98,49,60,2581,875,1.57236,114,3.57607,40216440040
181.291,5516,21.4555,98,49,60,2581,875,1.57236,114,3.57607,40316494509
194.704,5136,21.4555,98,49,60,2581,875,1.57236,114,3.57607,40416548613
191.718,5216,21.4555,98,49,60,2581,875,1.57236,114,3.57607,40516602712
196.502,5089,21.875,99,49,60,2578,875,1.57236,114,3.57102,40616661410
178.987,5587,21.875,99,49,60,2578,875,1.57236,114,3.57102,40716720514
182.315,5485,21.875,99,49,60,2578,875,1.57236,114,3.57102,40816779929
185.426,5393,21.875,99,49,60,2578,875,1.57236,114,3.57102,40916839190
181.488,5510,21.875,99,49,60,2578,875,1.57236,114,3.57102,41016893553
216.357,4622,21.6584,99,49,60,2578,875,1.57236,114,3.57102,41116953446
192.567,5193,21.6584,99,49,60,2578,875,1.57236,114,3.57102,41217007331
207.684,4815,21.6584,99,49,60,2578,875,1.57236,114,3.57102,41317061194
210.97,4740,21.6584,99,49,60,2578,875,1.57236,114,3.57102,41417120474
190.585,5247,21.6584,99,49,60,2578,875,1.57236,114,3.57102,41517160058
203.832,4906,22.0275,96,49,61,2509,875,1.57238,110,3.57078,41617218846
206.016,4854,22.0275,96,49,61,2509,875,1.57238,110,3.57078,41717272462
208.377,4799,22.0275,96,49,61,2509,875,1.57238,110,3.57078,41817328913
204.666,4886,22.0275,96,49,61,2509,875,1.57238,110,3.57078,41917384822
204.165,4898,22.0275,96,49,61,2509,875,1.57238,110,3.57078,42017440285
197.668,5059,21.6687,98,50,60,2580,874,1.57238,114,3.57101,42117496825
206.313,4847,21.6687,98,50,60,2580,874,1.57238,114,3.57101,42217549971
200.12,4997,21.6687,98,50,60,2580,874,1.57238,114,3.57101,42317604503
197.278,5069,21.6687,98,50,60,2580,874,1.57238,114,3.57101,42417663060
196.657,5085,21.6687,98,50,60,2580,874,1.57238,114,3.57101,42517718767
184.638,5416,20.3518,93,50,60,2452,865,1.57235,108,3.57097,42617778915
191.828,5213,20.3518,93,50,60,2452,865,1.57235,108,3.57097,42717832991
199.481,5013,20.3518,93,50,60,2452,865,1.57235,108,3.57097,42817894092
202.347,4942,20.3518,93,50,60,2452,865,1.57235,108,3.57097,42917947502
191.388,5225,20.3518,93,50,60,2452,865,1.57235,108,3.57097,43018000838
195.008,5128,21.4374,96,49,60,2579,875,1.57235,110,3.57137,43118054223
189.036,5290,21.4374,96,49,60,2579,875,1.57235,110,3.57137,43218108626
189.934,5265,21.4374,96,49,60,2579,875,1.57235,110,3.57137,43318162611
184.843,5410,21.4374,96,49,60,2579,875,1.57235,110,3.57137,43418220821
186.012,5376,21.4374,96,49,60,2579,875,1.57235,110,3.57137,43518274801
185.014,5405,26.375,99,49,60,2583,874,1.57235,114,3.57185,43618329211
185.322,5396,26.375,99,49,60,2583,874,1.57235,114,3.57185,43718387242
176.46,5667,26.375,99,49,60,2583,874,1.57235,114,3.57185,43818441241
185.494,5391,26.375,99,49,60,2583,874,1.57235,114,3.57185,43918496982
186.081,5374,26.375,99,49,60,2583,874,1.57235,114,3.57185,44018552078
194.742,5135,21.5347,99,49,60,2583,874,1.57235,114,3.57185,44118611211
162.47,6155,21.5347,99,49,60,2583,874,1.57235,114,3.57185,44218669006
160.359,6236,21.5347,99,49,60,2583,874,1.57235,114,3.57185,44318723251
156.838,6376,21.5347,99,49,60,2583,874,1.57235,114,3.57185,44418777994
160.411,6234,21.5347,99,49,60,2583,874,1.57235,114,3.57185,44518832310
161.917,6176,23.3831,98,49,60,2575,875,1.57351,114,3.57185,44618886098
162.999,6135,23.3831,98,49,60,2575,875,1.57351,114,3.57185,44718939732
160.514,6230,23.3831,98,49,60,2575,875,1.57351,114,3.57185,44818995354
161.786,6181,23.3831,98,49,60,2575,875,1.57351,114,3.57185,44919049220
163.372,6121,23.3831,98,49,60,2575,875,1.57351,114,3.57185,45019102650
163.988,6098,23.3622,90,50,60,2417,875,1.57351,102,3.57197,45119155759
165.563,6040,23.3622,90,50,60,2417,875,1.57351,102,3.57197,45219213134
165.399,6046,23.3622,90,50,60,2417,875,1.57351,102,3.57197,45319270675
166.362,6011,23.3622,90,50,60,2417,875,1.57351,102,3.57197,45419329378
166.085,6021,23.3622,90,50,60,2417,875,1.57351,102,3.57197,45519388170
168.606,5931,23.4414,90,50,60,2418,875,1.57351,99,3.57352,45619442291
169.262,5908,23.4414,90,50,60,2418,875,1.57351,99,3.57352,45719496666
166.058,6022,23.4414,90,50,60,2418,875,1.57351,99,3.57352,45819553651
167.87,5957,23.4414,90,50,60,2418,875,1.57351,99,3.57352,45919610774
167.392,5974,23.4414,90,50,60,2418,875,1.57351,99,3.57352,46019666746
160.282,6239,22.6485,91,50,60,2451,875,1.57351,102,3.57317,46119723464
167.504,5970,22.6485,91,50,60,2451,875,1.57351,102,3.57317,46219779367
170.999,5848,22.6485,91,50,60,2451,875,1.57351,102,3.57317,46319834848
171.292,5838,22.6485,91,50,60,2451,875,1.57351,102,3.57317,46419891235
169.52,5899,22.6485,91,50,60,2451,875,1.57351,102,3.57317,46519945106
174.277,5738,22.7895,92,50,60,2475,875,1.57351,104,3.57353,46620001511
176.616,5662,22.7895,92,50,60,2475,875,1.57351,104,3.57353,46720054953
176.96,5651,22.7895,92,50,60,2475,875,1.57351,104,3.57353,46820108941
177.525,5633,22.7895,92,50,60,2475,875,1.57351,104,3.57353,46920164349
177.873,5622,22.7895,92,50,60,2475,875,1.57351,104,3.57353,47020217342
170.561,5863,22.6933,93,51,60,2524,875,1.57351,107,3.57353,47120270527
182.017,5494,22.6933,93,51,60,2524,875,1.57351,107,3.57353,47220324369
182.448,5481,22.6933,93,51,60,2524,875,1.57351,107,3.57353,47320378776
172.414,5800,22.6933,93,51,60,2524,875,1.57351,107,3.57353,47420432825
176.118,5678,22.6933,93,51,60,2524,875,1.57351,107,3.57353,47520489356
176.803,5656,23.2962,94,51,60,2524,874,1.57351,109,3.57352,47620546531
191.388,5225,23.2962,94,51,60,2524,874,1.57351,109,3.57352,47720602860
197.941,5052,23.2962,94,51,60,2524,874,1.57351,109,3.57352,47820658861
195.122,5125,23.2962,94,51,60,2524,874,1.57351,109,3.57352,47920712642
195.312,5120,23.2962,94,51,60,2524,874,1.57351,109,3.57352,48020766049
189.251,5284,23.3251,96,50,60,2558,874,1.57351,112,3.57352,48120822129
207.254,4825,23.3251,96,50,60,2558,874,1.57351,112,3.57352,48220878320
201.126,4972,23.3251,96,50,60,2558,874,1.57351,112,3.57352,48320935153
205.677,4862,23.3251,96,50,60,2558,874,1.57351,112,3.57352,48420988524
198.807,5030,23.3251,96,50,60,2558,874,1.57351,112,3.57352,48521041785
172.058,5812,22.0974,99,50,60,2547,875,1.57351,114,3.57346,48621095809
190.042,5262,22.0974,99,50,60,2547,875,1.57351,114,3.57346,48721149771
186.289,5368,22.0974,99,50,60,2547,875,1.57351,114,3.57346,48821203916
194.326,5146,22.0974,99,50,60,2547,875,1.57351,114,3.57346,48921260937
198.452,5039,22.0974,99,50,60,2547,875,1.57351,114,3.57346,49021314428
182.882,5468,24.6287,95,51,60,2479,875,1.57313,112,3.57363,49121368331
106.872,9357,24.6287,95,51,60,2479,875,1.57313,112,3.57363,49221426549
112.07,8923,24.6287,95,51,60,2479,875,1.57313,112,3.57363,49321485262
157.085,6366,24.6287,95,51,60,2479,875,1.57313,112,3.57363,49421541801
157.06,6367,24.6287,95,51,60,2479,875,1.57313,112,3.57363,49521595849
155.328,6438,24.781,91,51,60,2349,875,1.57289,97,3.5743,49621655062
156.397,6394,24.781,91,51,60,2349,875,1.57289,97,3.5743,49721708320
157.456,6351,24.781,91,51,60,2349,875,1.57289,97,3.5743,49821764210
163.052,6133,24.781,91,51,60,2349,875,1.57289,97,3.5743,49921819725
161.655,6186,24.781,91,51,60,2349,875,1.57289,97,3.5743,50021874858
164.772,6069,21.4732,91,51,60,2349,875,1.57289,97,3.57454,50121932558
155.087,6448,21.4732,91,51,60,2349,875,1.57289,97,3.57454,50221985796
148.699,6725,21.4732,91,51,60,2349,875,1.57289,97,3.57454,50322039221
165.262,6051,21.4732,91,51,60,2349,875,1.57289,97,3.57454,50422099128
167.168,5982,21.4732,91,51,60,2349,875,1.57289,97,3.57454,50522153992
163.934,6100,23.6973,99,51,60,2586,875,1.57289,114,3.56939,50622209117
167.785,5960,23.6973,99,51,60,2586,875,1.57289,114,3.56939,50722262345
169.578,5897,23.6973,99,51,60,2586,875,1.57289,114,3.56939,50822316485
170.242,5874,23.6973,99,51,60,2586,875,1.57289,114,3.56939,50922370103
170.445,5867,23.6973,99,51,60,2586,875,1.57289,114,3.56939,51022423369
169.779,5890,21.798,99,50,60,2588,874,1.57289,114,3.56939,51122476190
169.033,5916,21.798,99,50,60,2588,874,1.57289,114,3.56939,51222529363
168.691,5928,21.798,99,50,60,2588,874,1.57289,114,3.56939,51322585323
171.057,5846,21.798,99,50,60,2588,874,1.57289,114,3.56939,51422649440
171.145,5843,21.798,99,50,60,2588,874,1.57289,114,3.56939,51522703643
170.126,5878,21.7553,99,50,61,2592,874,1.57289,114,3.56939,51622762747
172.176,5808,21.7553,99,50,61,2592,874,1.57289,114,3.56939,51722816735
166.806,5995,21.7553,99,50,61,2592,874,1.57289,114,3.56939,51822872136
168.011,5952,21.7553,99,50,61,2592,874,1.57289,114,3.56939,51922926195
169.664,5894,21.7553,99,50,61,2592,874,1.57289,114,3.56939,52022980991
168.237,5944,20.7196,99,50,60,2591,875,1.57289,114,3.56939,52123036833
168.152,5947,20.7196,99,50,60,2591,875,1.57289,114,3.56939,52223097338
120.846,8275,20.7196,99,50,60,2591,875,1.57289,114,3.56939,52323153149
135.044,7405,20.7196,99,50,60,2591,875,1.57289,114,3.56939,52423213166
170.678,5859,20.7196,99,50,60,2591,875,1.57289,114,3.56939,52523271292
168.691,5928,22.0443,97,50,60,2551,874,1.57289,113,3.56939,52623329109
174.52,5730,22.0443,97,50,60,2551,874,1.57289,113,3.56939,52723383277
173.4,5767,22.0443,97,50,60,2551,874,1.57289,113,3.56939,52823442305
172.652,5792,22.0443,97,50,60,2551,874,1.57289,113,3.56939,52923500750
174.52,5730,22.0443,97,50,60,2551,874,1.57289,113,3.56939,53023555261
174.49,5731,20.8696,97,50,60,2557,874,1.57289,111,3.56939,53123613170
174.795,5721,20.8696,97,50,60,2557,874,1.57289,111,3.56939,53223666807
176.835,5655,20.8696,97,50,60,2557,874,1.57289,111,3.56939,53323720186
176.211,5675,20.8696,97,50,60,2557,874,1.57289,111,3.56939,53423749377
175.531,5697,20.8696,97,50,60,2557,874,1.57289,111,3.56939,53523807057
175.377,5702,20.6642,99,50,60,2587,875,1.57289,114,3.56939,53623860617
173.43,5766,20.6642,99,50,60,2587,875,1.57289,114,3.56939,53723917624
173.853,5752,20.6642,99,50,60,2587,875,1.57289,114,3.56939,53823977662
178.476,5603,20.6642,99,50,60,2587,875,1.57289,114,3.56939,53924031204
172.622,5793,20.6642,99,50,60,2587,875,1.57289,114,3.56939,54024087033
168.492,5935,20,99,50,60,2584,874,1.57289,114,3.56926,54124145304
172.087,5811,20,99,50,60,2584,874,1.57289,114,3.56926,54224205504
170.532,5864,20,99,50,60,2584,874,1.57289,114,3.56926,54324263068
167.308,5977,20,99,50,60,2584,874,1.57289,114,3.56926,54424318592
166.806,5995,20,99,50,60,2584,874,1.57289,114,3.56926,54524376980
168.663,5929,20.1995,99,50,60,2584,874,1.57289,114,3.5698,54624430723
167.364,5975,20.1995,99,50,60,2584,874,1.57289,114,3.5698,54724489149
167.504,5970,20.1995,99,50,60,2584,874,1.57289,114,3.5698,54824543709
163.132,6130,20.1995,99,50,60,2584,874,1.57289,114,3.5698,54924604407
167.983,5953,20.1995,99,50,60,2584,874,1.57289,114,3.5698,55024659010
163.159,6129,18.946,99,49,61,2578,875,1.57289,114,3.56996,55124717458
166.058,6022,18.946,99,49,61,2578,875,1.57289,114,3.56996,55224773272
161.16,6205,18.946,99,49,61,2578,875,1.57289,114,3.56996,55324828519
162.364,6159,18.946,99,49,61,2578,875,1.57289,114,3.56996,55424882722
160.282,6239,18.946,99,49,61,2578,875,1.57289,114,3.56996,55524938125
161.264,6201,20.6428,99,49,60,2577,875,1.57289,114,3.57116,55624997982
159.566,6267,20.6428,99,49,60,2577,875,1.57289,114,3.57116,55725054301
159.898,6254,20.6428,99,49,60,2577,875,1.57289,114,3.57116,55825114362
162.101,6169,20.6428,99,49,60,2577,875,1.57289,114,3.57116,55925173348
139.841,7151,20.6428,99,49,60,2577,875,1.57289,114,3.57116,56025231117
143.781,6955,20.57,99,49,61,2574,874,1.57289,114,3.57116,56125292023
148.522,6733,20.57,99,49,61,2574,874,1.57289,114,3.57116,56225352349
159.949,6252,20.57,99,49,61,2574,874,1.57289,114,3.57116,56325412006
181.159,5520,20.57,99,49,61,2574,874,1.57289,114,3.57116,56425471099
181.389,5513,20.57,99,49,61,2574,874,1.57289,114,3.57116,56525527951
182.949,5466,21.6853,99,49,61,2573,875,1.57289,114,3.57164,56625585221
176.96,5651,21.6853,99,49,61,2573,875,1.57289,114,3.57164,56725639232
182.949,5466,21.6853,99,49,61,2573,875,1.57289,114,3.57164,56825698943
179.824,5561,21.6853,99,49,61,2573,875,1.57289,114,3.57164,56925752726
133.529,7489,21.6853,99,49,61,2573,875,1.57289,114,3.57164,57025808579
145.645,6866,21.5881,99,49,61,2572,875,1.57289,114,3.57164,57125865279
189.394,5280,21.5881,99,49,61,2572,875,1.57289,114,3.57164,57225922574
188.608,5302,21.5881,99,49,61,2572,875,1.57289,114,3.57164,57325978575
169.722,5892,21.5881,99,49,61,2572,875,1.57289,114,3.57164,57426033331
143.719,6958,21.5881,99,49,61,2572,875,1.57289,114,3.57164,57526087588
149.656,6682,21.5881,99,49,61,2572,875,1.57289,114,3.57164,57626141475
146.327,6834,21.393,99,49,60,2570,875,1.57289,114,3.57164,57726195876
147.297,6789,21.393,99,49,60,2570,875,1.57289,114,3.57164,57826253465
156.912,6373,21.393,99,49,60,2570,875,1.57289,114,3.57164,57926311158
151.423,6604,21.393,99,49,60,2570,875,1.57289,114,3.57164,58026369943
176.056,5680,21.393,99,49,60,2570,875,1.57289,114,3.57164,58126424301
162.496,6154,21.2608,99,49,60,2568,874,1.57289,114,3.57164,58226482104
186.428,5364,21.2608,99,49,60,2568,874,1.57289,114,3.57164,58326536729
194.137,5151,21.2608,99,49,60,2568,874,1.57289,114,3.57164,58426591277
176.897,5653,21.2608,99,49,60,2568,874,1.57289,114,3.57164,58526645698
166.889,5992,21.2608,99,49,60,2568,874,1.57289,114,3.57164,58626700873
172.414,5800,21.2871,99,49,61,2571,874,1.57289,114,3.57164,58726755249
190.621,5246,21.2871,99,49,61,2571,874,1.57289,114,3.57164,58826812892
185.701,5385,21.2871,99,49,61,2571,874,1.57289,114,3.57164,58926867484
183.688,5444,21.2871,99,49,61,2571,874,1.57289,114,3.57164,59026926559
168.294,5942,21.2871,99,49,61,2571,874,1.57289,114,3.57164,59126986570
164.962,6062,21.0723,99,49,60,2575,875,1.57289,114,3.57164,59227053995
194.704,5136,21.0723,99,49,60,2575,875,1.57289,114,3.57164,59327114818
187.301,5339,21.0723,99,49,60,2575,875,1.57289,114,3.57164,59427174846
197.355,5067,21.0723,99,49,60,2575,875,1.57289,114,3.57164,59527235592
155.279,6440,21.0723,99,49,60,2575,875,1.57289,114,3.57164,59627301947
179.372,5575,21.4824,99,49,61,2581,874,1.57289,114,3.57188,59727362827
180.44,5542,21.4824,99,49,61,2581,874,1.57289,114,3.57188,59827422574
182.548,5478,21.4824,99,49,61,2581,874,1.57289,114,3.57188,59927481977
190.114,5260,21.4824,99,49,61,2581,874,1.57289,114,3.57188,60027536169
187.793,5325,21.4824,99,49,61,2581,874,1.57289,114,3.57188,60127591151
185.563,5389,21.8634,99,51,61,2586,875,1.57289,114,3.57175,60227646140
188.929,5293,21.8634,99,51,61,2586,875,1.57289,114,3.57175,60327654669
197.824,5055,21.8634,99,51,61,2586,875,1.57289,114,3.57175,60427709908
198.491,5038,21.8634,99,51,61,2586,875,1.57289,114,3.57175,60527767134
194.894,5131,21.8634,99,51,61,2586,875,1.57289,114,3.57175,60627821630
113.353,8822,21.8634,99,51,61,2586,875,1.57289,114,3.57313,60727880845
195.81,5107,21.8634,99,51,61,2586,875,1.57289,114,3.57313,60827939610
194.288,5147,21.8634,99,51,61,2586,875,1.57289,114,3.57313,60927999165
197.668,5059,21.8634,99,51,61,2586,875,1.57289,114,3.57313,61028053698
194.024,5154,21.8634,99,51,61,2586,875,1.57289,114,3.57313,61128111357
189.789,5269,20.9738,99,50,60,2590,875,1.57289,114,3.57343,61228168672
195.198,5123,20.9738,99,50,60,2590,875,1.57289,114,3.57343,61328222960
192.382,5198,20.9738,99,50,60,2590,875,1.57289,114,3.57343,61428279582
195.16,5124,20.9738,99,50,60,2590,875,1.57289,114,3.57343,61528333528
193.686,5163,20.9738,99,50,60,2590,875,1.57289,114,3.57343,61628390991
195.122,5125,21.393,98,50,61,2583,874,1.57289,113,3.57343,61728448046
200.562,4986,21.393,98,50,61,2583,874,1.57289,113,3.57343,61828505225
197.316,5068,21.393,98,50,61,2583,874,1.57289,113,3.57343,61928558900
201.898,4953,21.393,98,50,61,2583,874,1.57289,113,3.57343,62028613434
197.472,5064,21.393,98,50,61,2583,874,1.57289,113,3.57343,62128673512
197.511,5063,20.4261,99,50,60,2587,874,1.57289,114,3.57343,62228733089
204.04,4901,20.4261,99,50,60,2587,874,1.57289,114,3.57343,62328798205
201.086,4973,20.4261,99,50,60,2587,874,1.57289,114,3.57343,62428863458
200,5000,20.4261,99,50,60,2587,874,1.57289,114,3.57343,62528923309
199.322,5017,20.4261,99,50,60,2587,874,1.57289,114,3.57343,62628980667
202.881,4929,20.4461,99,50,60,2582,874,1.57289,114,3.57343,62729047294
197.589,5061,20.4461,99,50,60,2582,874,1.57289,114,3.57343,62829108594
198.02,5050,20.4461,99,50,60,2582,874,1.57289,114,3.57343,62929176688
200.521,4987,20.4461,99,50,60,2582,874,1.57289,114,3.57343,63029238346
199.084,5023,20.4461,99,50,60,2582,874,1.57289,114,3.57343,63129299697
204.123,4899,20.7407,99,49,60,2585,875,1.57289,114,3.57343,63229356664
201.329,4967,20.7407,99,49,60,2585,875,1.57289,114,3.57343,63329415984
198.847,5029,20.7407,99,49,60,2585,875,1.57289,114,3.57343,63429475296
200.361,4991,20.7407,99,49,60,2585,875,1.57289,114,3.57343,63529534930
203.004,4926,20.7407,99,49,60,2585,875,1.57289,114,3.57343,63629594614
200.562,4986,20.6939,99,49,60,2587,874,1.57289,114,3.57391,63729613757
198.847,5029,20.6939,99,49,60,2587,874,1.57289,114,3.57391,63829673434
204.792,4883,20.6939,99,49,60,2587,874,1.57289,114,3.57391,63929732804
209.556,4772,20.6939,99,49,60,2587,874,1.57289,114,3.57391,64029793002
204.082,4900,20.6939,99,49,60,2587,874,1.57289,114,3.57391,64129852559
202.84,4930,20.9215,99,49,61,2585,875,1.57289,114,3.57391,64229911755
224.266,4459,20.9215,99,49,61,2585,875,1.57289,114,3.57391,64329971355
201.045,4974,20.9215,99,49,61,2585,875,1.57289,114,3.57391,64430032946
201.167,4971,20.9215,99,49,61,2585,875,1.57289,114,3.57391,64530087228
202.02,4950,20.9215,99,49,61,2585,875,1.57289,114,3.57391,64630141253
199.481,5013,21.1514,99,49,60,2582,875,1.57289,114,3.5739,64730195491
200.04,4999,21.1514,99,49,60,2582,875,1.57289,114,3.5739,64830249569
201.086,4973,21.1514,99,49,60,2582,875,1.57289,114,3.5739,64930303971
194.818,5133,21.1514,99,49,60,2582,875,1.57289,114,3.5739,65030358344
200.521,4987,21.1514,99,49,60,2582,875,1.57289,114,3.5739,65130412785
199.203,5020,20.2276,97,49,60,2560,875,1.57289,114,3.5739,65230467102
197.239,5070,20.2276,97,49,60,2560,875,1.57289,114,3.5739,65330527697
201.045,4974,20.2276,97,49,60,2560,875,1.57289,114,3.5739,65430584607
199.124,5022,20.2276,97,49,60,2560,875,1.57289,114,3.5739,65530643070
198.02,5050,20.2276,97,49,60,2560,875,1.57289,114,3.5739,65630697055
195.503,5115,20.9476,95,49,61,2488,871,1.57289,109,3.56983,65730751806
197.511,5063,20.9476,95,49,61,2488,871,1.57289,109,3.56983,65830807978
199.72,5007,20.9476,95,49,61,2488,871,1.57289,109,3.56983,65930866219
198.768,5031,20.9476,95,49,61,2488,871,1.57289,109,3.56983,66030928081
200.04,4999,20.9476,95,49,61,2488,871,1.57289,109,3.56983,66130992563
199.362,5016,20.8281,99,51,61,2587,875,1.57289,114,3.56971,66231055631
196.078,5100,20.8281,99,51,61,2587,875,1.57289,114,3.56971,66331115963
198.649,5034,20.8281,99,51,61,2587,875,1.57289,114,3.56971,66431175633
196.155,5098,20.8281,99,51,61,2587,875,1.57289,114,3.56971,66531235951
199.96,5001,20.8281,99,51,61,2587,875,1.57289,114,3.56971,66631294643
192.53,5194,20.3242,99,51,61,2585,875,1.57289,114,3.56969,66731353518
193.611,5165,20.3242,99,51,61,2585,875,1.57289,114,3.56969,66831412847
192.493,5195,20.3242,99,51,61,2585,875,1.57289,114,3.56969,66931471923
193.761,5161,20.3242,99,51,61,2585,875,1.57289,114,3.56969,67031532085
212.675,4702,20.3242,99,51,61,2585,875,1.57289,114,3.56969,67131582861
190.694,5244,22.0025,98,50,61,2582,874,1.57289,114,3.56958,67231643243
195.695,5110,22.0025,98,50,61,2582,874,1.57289,114,3.56958,67331705057
190.44,5251,22.0025,98,50,61,2582,874,1.57289,114,3.56958,67431761572
190.404,5252,22.0025,98,50,61,2582,874,1.57289,114,3.56958,67531822040
192.493,5195,22.0025,98,50,61,2582,874,1.57289,114,3.56958,67631883044
189.072,5289,21.118,99,50,61,2577,874,1.57289,114,3.56982,67731943790
185.736,5384,21.118,99,50,61,2577,874,1.57289,114,3.56982,67832001263
195.427,5117,21.118,99,50,61,2577,874,1.57289,114,3.56982,67932060758
192.16,5204,21.118,99,50,61,2577,874,1.57289,114,3.56982,68032120743
190.803,5241,21.118,99,50,61,2577,874,1.57289,114,3.56982,68132185913
