os,cpu,gpu,ram,kernel,driver,cpuscheduler
ROSA Fresh Desktop 12.2,Intel Xeon CPU E5-2678 v3 @ 2.50GHz,Radeon RX 6600/6600 XT/6600M,32770052,5.19.0.xm2-1-xanmod-rosa2021.1-x86_64,4.6 Mesa 22.1.7,conservative
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
188.679,5300,26.401,97,50,60,2557,875,1.56613,113,3.58186,34181145911
153.988,6494,26.401,97,50,60,2557,875,1.56613,113,3.58186,34281204469
91.1993,10965,26.401,97,50,60,2557,875,1.56613,113,3.58186,34381265156
127.681,7832,22.9913,98,51,60,2569,875,1.56614,114,3.57727,34481325243
176.367,5670,22.9913,98,51,60,2569,875,1.56614,114,3.57727,34581374345
170.358,5870,22.9913,98,51,60,2569,875,1.56614,114,3.57727,34681434199
173.43,5766,22.9913,98,51,60,2569,875,1.56614,114,3.57727,34781457862
148.765,6722,22.9913,98,51,60,2569,875,1.56614,114,3.57727,34881512309
164.745,6070,22.3881,90,51,60,2326,875,1.56614,102,3.57748,34981572598
174.246,5739,22.3881,90,51,60,2326,875,1.56614,102,3.57748,35081628004
154.967,6453,22.3881,90,51,60,2326,875,1.56614,102,3.57748,35181682291
151.561,6598,22.3881,90,51,60,2326,875,1.56614,102,3.57748,35281738517
166.251,6015,22.3881,90,51,60,2326,875,1.56614,102,3.57748,35381799635
141.683,7058,22.9713,98,51,60,2598,875,1.56614,110,3.57796,35481853042
178.635,5598,22.9713,98,51,60,2598,875,1.56614,110,3.57796,35581906110
148.082,6753,22.9713,98,51,60,2598,875,1.56614,110,3.57796,35681959780
137.722,7261,22.9713,98,51,60,2598,875,1.56614,110,3.57796,35782015035
181.061,5523,22.9713,98,51,60,2598,875,1.56614,110,3.57796,35882069695
157.754,6339,22.3471,98,51,60,2585,875,1.56614,113,3.57796,35982126719
247.893,4034,22.3471,98,51,60,2585,875,1.56614,113,3.57796,36082184328
188.644,5301,22.3471,98,51,60,2585,875,1.56614,113,3.57796,36182237590
238.949,4185,22.3471,98,51,60,2585,875,1.56614,113,3.57796,36282248267
198.649,5034,22.3471,98,51,60,2585,875,1.56614,113,3.57796,36382307536
209.293,4778,21.1854,98,51,60,2571,875,1.56614,113,3.57784,36482367945
202.716,4933,21.1854,98,51,60,2571,875,1.56614,113,3.57784,36582421575
214.454,4663,21.1854,98,51,60,2571,875,1.56614,113,3.57784,36682477361
213.538,4683,21.1854,98,51,60,2571,875,1.56614,113,3.57784,36782535384
212.495,4706,21.1854,98,51,60,2571,875,1.56614,113,3.57784,36882589340
212.54,4705,22.1384,98,51,60,2573,875,1.56614,114,3.57796,36982645089
199.88,5003,22.1384,98,51,60,2573,875,1.56614,114,3.57796,37082698668
218.388,4579,22.1384,98,51,60,2573,875,1.56614,114,3.57796,37182755111
205.761,4860,22.1384,98,51,60,2573,875,1.56614,114,3.57796,37282811694
217.865,4590,22.1384,98,51,60,2573,875,1.56614,114,3.57796,37382869744
203.749,4908,22.2503,97,51,61,2533,875,1.56614,112,3.57796,37482922842
204.207,4897,22.2503,97,51,61,2533,875,1.56614,112,3.57796,37582976535
189.036,5290,22.2503,97,51,61,2533,875,1.56614,112,3.57796,37683029776
157.109,6365,22.2503,97,51,61,2533,875,1.56614,112,3.57796,37783085332
206.868,4834,22.2503,97,51,61,2533,875,1.56614,112,3.57796,37883138497
195.733,5109,23.125,98,51,61,2571,875,1.56614,114,3.57796,37983191898
211.595,4726,23.125,98,51,61,2571,875,1.56614,114,3.57796,38083245489
210.482,4751,23.125,98,51,61,2571,875,1.56614,114,3.57796,38183298899
211.82,4721,23.125,98,51,61,2571,875,1.56614,114,3.57796,38283310389
209.424,4775,23.125,98,51,61,2571,875,1.56614,114,3.57796,38383365776
198.886,5028,22.9713,97,50,60,2526,875,1.56614,112,3.57761,38483421977
177.904,5621,22.9713,97,50,60,2526,875,1.56614,112,3.57761,38583475567
198.531,5037,22.9713,97,50,60,2526,875,1.56614,112,3.57761,38683529188
206.143,4851,22.9713,97,50,60,2526,875,1.56614,112,3.57761,38783582969
186.393,5365,22.9713,97,50,60,2526,875,1.56614,112,3.57761,38883641366
185.426,5393,21.9144,98,50,61,2576,875,1.56614,114,3.57771,38983694876
244.858,4084,21.9144,98,50,61,2576,875,1.56614,114,3.57771,39083750594
187.266,5340,21.9144,98,50,61,2576,875,1.56614,114,3.57771,39183805828
235.073,4254,21.9144,98,50,61,2576,875,1.56614,114,3.57771,39283860442
229.779,4352,21.9144,98,50,61,2576,875,1.56614,114,3.57771,39383914003
187.864,5323,23.4122,98,51,60,2586,874,1.56614,114,3.57878,39483967321
186.986,5348,23.4122,98,51,60,2586,874,1.56614,114,3.57878,39584021294
184.23,5428,23.4122,98,51,60,2586,874,1.56614,114,3.57878,39684075436
184.264,5427,23.4122,98,51,60,2586,874,1.56614,114,3.57878,39784132120
203.376,4917,23.4122,98,51,60,2586,874,1.56614,114,3.57878,39884185640
186.637,5358,22.6087,98,51,61,2586,874,1.56614,114,3.5789,39984238704
200.682,4983,22.6087,98,51,61,2586,874,1.56614,114,3.5789,40084292728
222.42,4496,22.6087,98,51,61,2586,874,1.56614,114,3.5789,40184346286
190.114,5260,22.6087,98,51,61,2586,874,1.56614,114,3.5789,40284404641
185.117,5402,22.6087,98,51,61,2586,874,1.56614,114,3.5789,40384464753
217.25,4603,20.7332,98,51,61,2581,875,1.56614,114,3.57878,40484525806
187.021,5347,20.7332,98,51,61,2581,875,1.56614,114,3.57878,40584584499
177.809,5624,20.7332,98,51,61,2581,875,1.56614,114,3.57878,40684644913
167.673,5964,20.7332,98,51,61,2581,875,1.56614,114,3.57878,40784703835
182.083,5492,20.7332,98,51,61,2581,875,1.56614,114,3.57878,40884764551
183.756,5442,21.4732,99,51,60,2577,875,1.56614,114,3.57878,40984824061
168.748,5926,21.4732,99,51,60,2577,875,1.56614,114,3.57878,41084884086
204.96,4879,21.4732,99,51,60,2577,875,1.56614,114,3.57878,41184950181
197.941,5052,21.4732,99,51,60,2577,875,1.56614,114,3.57878,41285010606
205.339,4870,21.4732,99,51,60,2577,875,1.56614,114,3.57878,41385071413
221.926,4506,22.3733,98,51,61,2584,874,1.56613,114,3.5789,41485131495
180.375,5544,22.3733,98,51,61,2584,874,1.56613,114,3.5789,41585190474
200.16,4996,22.3733,98,51,61,2584,874,1.56613,114,3.5789,41685249520
203.707,4909,22.3733,98,51,61,2584,874,1.56613,114,3.5789,41785265032
212.224,4712,22.3733,98,51,61,2584,874,1.56613,114,3.5789,41885321150
198.57,5036,23.0961,96,50,60,2513,875,1.56613,110,3.5789,41985374700
199.481,5013,23.0961,96,50,60,2513,875,1.56613,110,3.5789,42085428114
189.215,5285,23.0961,96,50,60,2513,875,1.56613,110,3.5789,42185481945
186.012,5376,23.0961,96,50,60,2513,875,1.56613,110,3.5789,42285536173
183.52,5449,23.0961,96,50,60,2513,875,1.56613,110,3.5789,42385590319
190.295,5255,20.3518,99,50,60,2583,875,1.56584,114,3.5789,42485644751
195.81,5107,20.3518,99,50,60,2583,875,1.56584,114,3.5789,42585698131
197.863,5054,20.3518,99,50,60,2583,875,1.56584,114,3.5789,42685756140
187.829,5324,20.3518,99,50,60,2583,875,1.56584,114,3.5789,42785816846
202.061,4949,20.3518,99,50,60,2583,875,1.56584,114,3.5789,42885877726
198.295,5043,20.6767,91,51,60,2432,867,1.56599,105,3.57866,42985937266
196.117,5099,20.6767,91,51,60,2432,867,1.56599,105,3.57866,43085995951
190.949,5237,20.6767,91,51,60,2432,867,1.56599,105,3.57866,43186056360
175.902,5685,20.6767,91,51,60,2432,867,1.56599,105,3.57866,43286116014
196.155,5098,20.6767,91,51,60,2432,867,1.56599,105,3.57866,43386174180
190.223,5257,22.99,97,51,60,2580,875,1.56614,111,3.57949,43486233941
168.606,5931,22.99,97,51,60,2580,875,1.56614,111,3.57949,43586294460
161.629,6187,22.99,97,51,60,2580,875,1.56614,111,3.57949,43686353913
185.977,5377,22.99,97,51,60,2580,875,1.56614,111,3.57949,43786413957
183.587,5447,22.99,97,51,60,2580,875,1.56614,111,3.57949,43886470245
186.602,5359,25.062,97,50,60,2567,874,1.56614,111,3.57937,43986525923
191.022,5235,25.062,97,50,60,2567,874,1.56614,111,3.57937,44086585759
190.549,5248,25.062,97,50,60,2567,874,1.56614,111,3.57937,44186646832
156.128,6405,25.062,97,50,60,2567,874,1.56614,111,3.57937,44286707124
160.72,6222,25.062,97,50,60,2567,874,1.56614,111,3.57937,44386768542
160.231,6241,23.0386,97,50,60,2544,875,1.56723,113,3.58073,44486828797
161.812,6180,23.0386,97,50,60,2544,875,1.56723,113,3.58073,44586890124
162.734,6145,23.0386,97,50,60,2544,875,1.56723,113,3.58073,44686951024
163.265,6125,23.0386,97,50,60,2544,875,1.56723,113,3.58073,44787015212
164.88,6065,23.0386,97,50,60,2544,875,1.56723,113,3.58073,44887075874
154.56,6470,23.2673,89,51,60,2405,875,1.56723,97,3.58068,44987136534
164.339,6085,23.2673,89,51,60,2405,875,1.56723,97,3.58068,45087197076
158.453,6311,23.2673,89,51,60,2405,875,1.56723,97,3.58068,45187232878
157.332,6356,23.2673,89,51,60,2405,875,1.56723,97,3.58068,45287294028
167.87,5957,23.2673,89,51,60,2405,875,1.56723,97,3.58068,45387354748
167.504,5970,22.625,89,51,60,2396,874,1.56723,97,3.58068,45487418013
159.058,6287,22.625,89,51,60,2396,874,1.56723,97,3.58068,45587480537
169.895,5886,22.625,89,51,60,2396,874,1.56723,97,3.58068,45687541607
171.057,5846,22.625,89,51,60,2396,874,1.56723,97,3.58068,45787602724
155.352,6437,22.625,89,51,60,2396,874,1.56723,97,3.58068,45887663510
160.617,6226,22.1942,91,50,59,2442,875,1.56723,101,3.58068,45987724497
158.983,6290,22.1942,91,50,59,2442,875,1.56723,101,3.58068,46087794314
172.563,5795,22.1942,91,50,59,2442,875,1.56723,101,3.58068,46187854936
169.895,5886,22.1942,91,50,59,2442,875,1.56723,101,3.58068,46287914527
170.358,5870,22.1942,91,50,59,2442,875,1.56723,101,3.58068,46387976048
170.242,5874,23.0769,91,50,60,2442,875,1.56723,101,3.58068,46488037793
175.778,5689,23.0769,91,50,60,2442,875,1.56723,101,3.58068,46588104620
179.437,5573,23.0769,91,50,60,2442,875,1.56723,101,3.58068,46688171657
179.727,5564,23.0769,91,50,60,2442,875,1.56723,101,3.58068,46788232824
182.349,5484,23.0769,91,50,60,2442,875,1.56723,101,3.58068,46888293611
182.849,5469,22.6533,91,51,60,2451,873,1.56723,101,3.58068,46988354848
160.617,6226,22.6533,91,51,60,2451,873,1.56723,101,3.58068,47088413082
181.028,5524,22.6533,91,51,60,2451,873,1.56723,101,3.58068,47188472020
181.62,5506,22.6533,91,51,60,2451,873,1.56723,101,3.58068,47288534477
180.734,5533,22.6533,91,51,60,2451,873,1.56723,101,3.58068,47388594949
184.298,5426,22.4464,94,51,60,2561,875,1.56723,109,3.58068,47488655108
182.949,5466,22.4464,94,51,60,2561,875,1.56723,109,3.58068,47588715222
193.798,5160,22.4464,94,51,60,2561,875,1.56723,109,3.58068,47688777252
172.236,5806,22.4464,94,51,60,2561,875,1.56723,109,3.58068,47788839113
191.828,5213,22.4464,94,51,60,2561,875,1.56723,109,3.58068,47888899913
204.04,4901,23.0288,96,51,60,2541,875,1.56723,111,3.58068,47988960993
202.634,4935,23.0288,96,51,60,2541,875,1.56723,111,3.58068,48089021175
213.767,4678,23.0288,96,51,60,2541,875,1.56723,111,3.58068,48189082529
309.215,3234,23.0288,96,51,60,2541,875,1.56723,111,3.58068,48289144201
200.642,4984,23.0288,96,51,60,2541,875,1.56723,111,3.58068,48389178720
196.773,5082,22.5847,98,51,60,2554,875,1.56723,113,3.58055,48489238340
183.016,5464,22.5847,98,51,60,2554,875,1.56723,113,3.58055,48589299424
191.168,5231,22.5847,98,51,60,2554,875,1.56723,113,3.58055,48689359886
186.185,5371,22.5847,98,51,60,2554,875,1.56723,113,3.58055,48789421203
187.652,5329,22.5847,98,51,60,2554,875,1.56723,113,3.58055,48889484155
173.913,5750,22.3899,98,51,59,2547,875,1.56685,114,3.58055,48989543420
222.42,4496,22.3899,98,51,59,2547,875,1.56685,114,3.58055,49089603395
212.269,4711,22.3899,98,51,59,2547,875,1.56685,114,3.58055,49189663473
163.506,6116,22.3899,98,51,59,2547,875,1.56685,114,3.58055,49289723187
113.636,8800,22.3899,98,51,59,2547,875,1.56685,114,3.58055,49389780812
154.202,6485,27.8545,95,51,60,2472,873,1.56646,109,3.58246,49489841295
155.448,6433,27.8545,95,51,60,2472,873,1.56646,109,3.58246,49589900394
156.128,6405,27.8545,95,51,60,2472,873,1.56646,109,3.58246,49689960826
160.746,6221,27.8545,95,51,60,2472,873,1.56646,109,3.58246,49790020525
158.504,6309,27.8545,95,51,60,2472,873,1.56646,109,3.58246,49890075359
157.903,6333,21.5094,93,51,60,2452,875,1.56646,104,3.58246,49990131188
163.026,6134,21.5094,93,51,60,2452,875,1.56646,104,3.58246,50090185320
166.251,6015,21.5094,93,51,60,2452,875,1.56646,104,3.58246,50190244413
163.934,6100,21.5094,93,51,60,2452,875,1.56646,104,3.58246,50290298514
163.881,6102,21.5094,93,51,60,2452,875,1.56646,104,3.58246,50390353091
167.336,5976,21.5094,93,51,60,2452,875,1.56646,104,3.58246,50490407759
164.447,6081,21.4109,98,50,60,2581,875,1.56646,113,3.58271,50590465322
167.392,5974,21.4109,98,50,60,2581,875,1.56646,113,3.58271,50690523624
166.334,6012,21.4109,98,50,60,2581,875,1.56646,113,3.58271,50790583051
164.745,6070,21.4109,98,50,60,2581,875,1.56646,113,3.58271,50890642041
169.578,5897,21.4109,98,50,60,2581,875,1.56646,113,3.58271,50990696575
169.434,5902,21.2235,98,50,60,2590,875,1.56646,113,3.5827,51090755839
173.551,5762,21.2235,98,50,60,2590,875,1.56646,113,3.5827,51190812151
165.426,6045,21.2235,98,50,60,2590,875,1.56646,113,3.5827,51290865568
173.07,5778,21.2235,98,50,60,2590,875,1.56646,113,3.5827,51390924455
144.071,6941,21.2235,98,50,60,2590,875,1.56646,113,3.5827,51490985278
162.866,6140,19.9749,98,50,60,2590,875,1.56646,113,3.5827,51591045307
182.017,5494,19.9749,98,50,60,2590,875,1.56646,113,3.5827,51691101662
183.688,5444,19.9749,98,50,60,2590,875,1.56646,113,3.5827,51791118064
169.492,5900,19.9749,98,50,60,2590,875,1.56646,113,3.5827,51891172083
171.556,5829,19.9749,98,50,60,2590,875,1.56646,113,3.5827,51991226251
158.278,6318,21.5365,98,50,61,2589,875,1.56646,112,3.58233,52091279732
173.913,5750,21.5365,98,50,61,2589,875,1.56646,112,3.58233,52191333139
197.239,5070,21.5365,98,50,61,2589,875,1.56646,112,3.58233,52291390510
115.647,8647,21.5365,98,50,61,2589,875,1.56646,112,3.58233,52391446351
92.6526,10793,21.5365,98,50,61,2589,875,1.56646,112,3.58233,52491500011
174.307,5737,22.4874,98,51,60,2590,875,1.56646,113,3.58306,52591559565
162.999,6135,22.4874,98,51,60,2590,875,1.56646,113,3.58306,52691619867
173.19,5774,22.4874,98,51,60,2590,875,1.56646,113,3.58306,52791680947
163.319,6123,22.4874,98,51,60,2590,875,1.56646,113,3.58306,52891741693
176.46,5667,22.4874,98,51,60,2590,875,1.56646,113,3.58306,52991810893
178.667,5597,19.9495,92,51,61,2393,875,1.56646,103,3.58281,53091870893
179.63,5567,19.9495,92,51,61,2393,875,1.56646,103,3.58281,53191938265
177.336,5639,19.9495,92,51,61,2393,875,1.56646,103,3.58281,53291997724
178.221,5611,19.9495,92,51,61,2393,875,1.56646,103,3.58281,53392058330
178.955,5588,19.9495,92,51,61,2393,875,1.56646,103,3.58281,53492123034
175.408,5701,20.9536,97,51,60,2579,875,1.56646,111,3.58294,53592194146
166.445,6008,20.9536,97,51,60,2579,875,1.56646,111,3.58294,53692291824
188.041,5318,20.9536,97,51,60,2579,875,1.56646,111,3.58294,53792350730
178.54,5601,20.9536,97,51,60,2579,875,1.56646,111,3.58294,53892405563
178.348,5607,20.9536,97,51,60,2579,875,1.56646,111,3.58294,53992467297
176.46,5667,21.9753,98,51,61,2584,875,1.56646,114,3.58294,54092529035
174.703,5724,21.9753,98,51,61,2584,875,1.56646,114,3.58294,54192599534
175.469,5699,21.9753,98,51,61,2584,875,1.56646,114,3.58294,54292664851
176.367,5670,21.9753,98,51,61,2584,875,1.56646,114,3.58294,54392726345
177.873,5622,21.9753,98,51,61,2584,875,1.56646,114,3.58294,54492790289
174.764,5722,21.1706,99,51,61,2585,875,1.56646,114,3.58485,54592856558
174.642,5726,21.1706,99,51,61,2585,875,1.56646,114,3.58485,54692918517
175.654,5693,21.1706,99,51,61,2585,875,1.56646,114,3.58485,54792986860
176.429,5668,21.1706,99,51,61,2585,875,1.56646,114,3.58485,54893052622
175.5,5698,21.1706,99,51,61,2585,875,1.56646,114,3.58485,54993091006
171.674,5825,20.2989,99,51,60,2584,875,1.56646,114,3.58472,55093150920
171.262,5839,20.2989,99,51,60,2584,875,1.56646,114,3.58472,55193211777
169.405,5903,20.2989,99,51,60,2584,875,1.56646,114,3.58472,55293276529
171.468,5832,20.2989,99,51,60,2584,875,1.56646,114,3.58472,55393338992
118.273,8455,20.2989,99,51,60,2584,875,1.56646,114,3.58472,55493400066
171.438,5833,19.9504,98,51,60,2579,874,1.56646,114,3.58508,55593461541
173.1,5777,19.9504,98,51,60,2579,874,1.56646,114,3.58508,55693520606
172.295,5804,19.9504,98,51,60,2579,874,1.56646,114,3.58508,55793588575
139.958,7145,19.9504,98,51,60,2579,874,1.56646,114,3.58508,55893659428
167.28,5978,19.9504,98,51,60,2579,874,1.56646,114,3.58508,55993720826
165.92,6027,20.6173,98,51,60,2579,874,1.56646,114,3.58508,56093783233
169.52,5899,20.6173,98,51,60,2579,874,1.56646,114,3.58508,56193850821
168.492,5935,20.6173,98,51,60,2579,874,1.56646,114,3.58508,56293918460
171.321,5837,20.6173,98,51,60,2579,874,1.56646,114,3.58508,56393979093
171.497,5831,20.6173,98,51,60,2579,874,1.56646,114,3.58508,56494040484
169.176,5911,20.1995,97,51,61,2571,875,1.56646,113,3.58546,56594100648
168.606,5931,20.1995,97,51,61,2571,875,1.56646,113,3.58546,56694168257
164.231,6089,20.1995,97,51,61,2571,875,1.56646,113,3.58546,56794227627
168.379,5939,20.1995,97,51,61,2571,875,1.56646,113,3.58546,56894286345
170.794,5855,20.1995,97,51,61,2571,875,1.56646,113,3.58546,56994352159
166.334,6012,20.6211,98,51,61,2580,874,1.56646,114,3.58544,57094410196
164.123,6093,20.6211,98,51,61,2580,874,1.56646,114,3.58544,57194468473
166.196,6017,20.6211,98,51,61,2580,874,1.56646,114,3.58544,57294526948
165.81,6031,20.6211,98,51,61,2580,874,1.56646,114,3.58544,57394589598
164.042,6096,20.6211,98,51,61,2580,874,1.56646,114,3.58544,57494651691
162.259,6163,21.1043,98,51,61,2581,875,1.56646,114,3.58544,57594711892
164.231,6089,21.1043,98,51,61,2581,875,1.56646,114,3.58544,57694773724
162.628,6149,21.1043,98,51,61,2581,875,1.56646,114,3.58544,57794835573
165.153,6055,21.1043,98,51,61,2581,875,1.56646,114,3.58544,57894897682
163.052,6133,21.1043,98,51,61,2581,875,1.56646,114,3.58544,57994959698
166.168,6018,20.9559,98,51,60,2575,875,1.56646,114,3.58544,58095030127
162.76,6144,20.9559,98,51,60,2575,875,1.56646,114,3.58544,58195089760
167.56,5968,20.9559,98,51,60,2575,875,1.56646,114,3.58544,58295118910
167.504,5970,20.9559,98,51,60,2575,875,1.56646,114,3.58544,58395173325
165.563,6040,20.9559,98,51,60,2575,875,1.56646,114,3.58544,58495227629
172.325,5803,20.4938,98,50,60,2573,875,1.56646,114,3.58544,58595281901
172.236,5806,20.4938,98,50,60,2573,875,1.56646,114,3.58544,58695336189
163.079,6132,20.4938,98,50,60,2573,875,1.56646,114,3.58544,58795389237
162.443,6156,20.4938,98,50,60,2573,875,1.56646,114,3.58544,58895445114
164.258,6088,20.4938,98,50,60,2573,875,1.56646,114,3.58544,58995497766
167.926,5955,20.5224,97,50,61,2564,874,1.56646,113,3.58544,59095554995
164.853,6066,20.5224,97,50,61,2564,874,1.56646,113,3.58544,59195610637
168.095,5949,20.5224,97,50,61,2564,874,1.56646,113,3.58544,59295666023
172.414,5800,20.5224,97,50,61,2564,874,1.56646,113,3.58544,59395721766
169.722,5892,20.5224,97,50,61,2564,874,1.56646,113,3.58544,59495782773
207.469,4820,20.6289,98,51,60,2575,875,1.56646,113,3.58571,59595840939
173.762,5755,20.6289,98,51,60,2575,875,1.56646,113,3.58571,59695899520
161.996,6173,20.6289,98,51,60,2575,875,1.56646,113,3.58571,59795958779
164.989,6061,20.6289,98,51,60,2575,875,1.56646,113,3.58571,59896015842
168.833,5923,20.6289,98,51,60,2575,875,1.56646,113,3.58571,59996071983
176.835,5655,21.0723,98,51,60,2575,875,1.56646,113,3.58571,60096125920
167.14,5983,21.0723,98,51,60,2575,875,1.56646,113,3.58571,60196180038
179.63,5567,21.0723,98,51,60,2575,875,1.56646,113,3.58571,60296234789
186.776,5354,21.0723,98,51,60,2575,875,1.56646,113,3.58571,60396294607
190.803,5241,21.0723,98,51,60,2575,875,1.56646,113,3.58571,60496349762
190.44,5251,19.75,97,50,60,2567,875,1.56646,112,3.5857,60596405678
193.162,5177,19.75,97,50,60,2567,875,1.56646,112,3.5857,60696461539
300.752,3325,19.75,97,50,60,2567,875,1.56646,112,3.5857,60796523410
194.553,5140,19.75,97,50,60,2567,875,1.56646,112,3.5857,60896584178
155.328,6438,19.75,97,50,60,2567,875,1.56646,112,3.5857,60996642966
156.031,6409,20.8489,96,50,61,2559,874,1.56646,110,3.5857,61096701295
198.886,5028,20.8489,96,50,61,2559,874,1.56646,110,3.5857,61196760850
195.542,5114,20.8489,96,50,61,2559,874,1.56646,110,3.5857,61296819610
188.324,5310,20.8489,96,50,61,2559,874,1.56646,110,3.5857,61396878199
196.386,5092,20.8489,96,50,61,2559,874,1.56646,110,3.5857,61496936141
187.652,5329,20.398,96,50,60,2559,875,1.56646,110,3.58581,61596981578
195.656,5111,20.398,96,50,60,2559,875,1.56646,110,3.58581,61697035915
195.465,5116,20.398,96,50,60,2559,875,1.56646,110,3.58581,61797087576
198.255,5044,20.398,96,50,60,2559,875,1.56646,110,3.58581,61897141082
194.477,5142,20.398,96,50,60,2559,875,1.56646,110,3.58581,61997195719
198.886,5028,20.398,97,50,60,2553,874,1.56646,112,3.58557,62097250353
193.986,5155,20.398,97,50,60,2553,874,1.56646,112,3.58557,62197310744
193.836,5159,20.398,97,50,60,2553,874,1.56646,112,3.58557,62297371006
199.203,5020,20.398,97,50,60,2553,874,1.56646,112,3.58557,62397430997
199.045,5024,20.398,97,50,60,2553,874,1.56646,112,3.58557,62497491491
194.894,5131,20.75,97,51,61,2572,875,1.56646,113,3.58607,62597553076
197.785,5056,20.75,97,51,61,2572,875,1.56646,113,3.58607,62697607049
192.976,5182,20.75,97,51,61,2572,875,1.56646,113,3.58607,62797660489
200.2,4995,20.75,97,51,61,2572,875,1.56646,113,3.58607,62897715577
193.461,5169,20.75,97,51,61,2572,875,1.56646,113,3.58607,62997770947
135.08,7403,20.8178,86,51,60,2242,826,1.56646,100,3.58605,63097825391
200,5000,20.8178,86,51,60,2242,826,1.56646,100,3.58605,63197879579
195.351,5119,20.8178,86,51,60,2242,826,1.56646,100,3.58605,63297938215
199.283,5018,20.8178,86,51,60,2242,826,1.56646,100,3.58605,63397991549
198.531,5037,20.8178,86,51,60,2242,826,1.56646,100,3.58605,63498045650
197.044,5075,19.9749,98,50,60,2575,875,1.56646,113,3.58605,63598099810
202.224,4945,19.9749,98,50,60,2575,875,1.56646,113,3.58605,63698153955
203.5,4914,19.9749,98,50,60,2575,875,1.56646,113,3.58605,63798208107
202.306,4943,19.9749,98,50,60,2575,875,1.56646,113,3.58605,63898262154
203.211,4921,19.9749,98,50,60,2575,875,1.56646,113,3.58605,63998315550
201.939,4952,22.0859,98,50,60,2581,875,1.56646,114,3.58605,64098371149
200.562,4986,22.0859,98,50,60,2581,875,1.56646,114,3.58605,64198429340
176.647,5661,22.0859,98,50,60,2581,875,1.56646,114,3.58605,64298483629
198.295,5043,22.0859,98,50,60,2581,875,1.56646,114,3.58605,64398537625
195.236,5122,22.0859,98,50,60,2581,875,1.56646,114,3.58605,64498591464
198.334,5042,21.4824,98,50,60,2574,875,1.56646,114,3.58629,64598651893
195.046,5127,21.4824,98,50,60,2574,875,1.56646,114,3.58629,64698708549
195.81,5107,21.4824,98,50,60,2574,875,1.56646,114,3.58629,64798765958
196.85,5080,21.4824,98,50,60,2574,875,1.56646,114,3.58629,64898822809
134.228,7450,21.4824,98,50,60,2574,875,1.56646,114,3.58629,64998877299
199.84,5004,20.8229,93,50,60,2436,870,1.56646,111,3.58628,65098927319
192.16,5204,20.8229,93,50,60,2436,870,1.56646,111,3.58628,65198983873
192.197,5203,20.8229,93,50,60,2436,870,1.56646,111,3.58628,65299040539
169.434,5902,20.8229,93,50,60,2436,870,1.56646,111,3.58628,65399096093
200.2,4995,20.8229,93,50,60,2436,870,1.56646,111,3.58628,65499149675
192.604,5192,20.5736,93,50,60,2436,870,1.56646,111,3.58628,65599206534
193.723,5162,20.5736,93,50,60,2436,870,1.56646,111,3.58628,65699259872
239.636,4173,20.5736,93,50,60,2436,870,1.56646,111,3.58628,65799314142
194.553,5140,20.5736,93,50,60,2436,870,1.56646,111,3.58628,65899367404
193.013,5181,20.5736,93,50,60,2436,870,1.56646,111,3.58628,65999423483
193.386,5171,20.7921,98,50,60,2579,874,1.56646,110,3.58628,66099476578
193.461,5169,20.7921,98,50,60,2579,874,1.56646,110,3.58628,66199529422
193.686,5163,20.7921,98,50,60,2579,874,1.56646,110,3.58628,66299581917
163.479,6117,20.7921,98,50,60,2579,874,1.56646,110,3.58628,66399637200
190.006,5263,20.7921,98,50,60,2579,874,1.56646,110,3.58628,66499695141
251.383,3978,20.3262,96,50,60,2550,875,1.56646,111,3.58652,66599756334
194.856,5132,20.3262,96,50,60,2550,875,1.56646,111,3.58652,66699816178
177.588,5631,20.3262,96,50,60,2550,875,1.56646,111,3.58652,66799877890
196.889,5079,20.3262,96,50,60,2550,875,1.56646,111,3.58652,66899939291
161.577,6189,20.3262,96,50,60,2550,875,1.56646,111,3.58652,66999989824
167.983,5953,20.3222,96,50,60,2555,874,1.56646,110,3.58652,67100044013
183.621,5446,20.3222,96,50,60,2555,874,1.56646,110,3.58652,67200098301
194.326,5146,20.3222,96,50,60,2555,874,1.56646,110,3.58652,67300154836
166.223,6016,20.3222,96,50,60,2555,874,1.56646,110,3.58652,67400208208
163.506,6116,20.3222,96,50,60,2555,874,1.56646,110,3.58652,67500261872
167.813,5959,20.3727,96,50,60,2549,875,1.56646,110,3.58652,67600317617
180.799,5531,20.3727,96,50,60,2549,875,1.56646,110,3.58652,67700371480
175.5,5698,20.3727,96,50,60,2549,875,1.56646,110,3.58652,67800425167
166.667,6000,20.3727,96,50,60,2549,875,1.56646,110,3.58652,67900478733
173.461,5765,20.3727,96,50,60,2549,875,1.56646,110,3.58652,68000532604
189.789,5269,20.1743,95,50,60,2546,875,1.56646,110,3.58083,68100587384
192.493,5195,20.1743,95,50,60,2546,875,1.56646,110,3.58083,68200647526
191.681,5217,20.1743,95,50,60,2546,875,1.56646,110,3.58083,68300709766
186.846,5352,20.1743,95,50,60,2546,875,1.56646,110,3.58083,68400770519
190.84,5240,20.1743,95,50,60,2546,875,1.56646,110,3.58083,68500831823
194.628,5138,20.2233,97,50,60,2572,875,1.56646,112,3.58128,68600897206
